date,title,file,link
12.11.2022,President Erdoğan to Visit Indonesia,PresSpeechEN303.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141666/president-erdogan-to-visit-indonesia
09.11.2022,President Erdoğan to Visit Uzbekistan,PresSpeechEN304.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141589/president-erdogan-to-visit-uzbekistan
06.11.2022,Prime Minister Kristersson of Sweden to Visit Türkiye,PresSpeechEN305.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141523/prime-minister-kristersson-of-sweden-to-visit-turkiye
04.11.2022,Phone Call with UN Secretary-General Guterres,PresSpeechEN306.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141479/phone-call-with-un-secretary-general-guterres
02.11.2022,Phone Call with President Zelensky of Ukraine,PresSpeechEN307.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141471/phone-call-with-president-zelensky-of-ukraine
01.11.2022,Phone Call with President Putin of Russia,PresSpeechEN308.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141469/phone-call-with-president-putin-of-russia
01.11.2022,Phone Call with Chancellor Scholz of Germany,PresSpeechEN309.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141470/phone-call-with-chancellor-scholz-of-germany
29.10.2022,President Erdoğan’s Message on 29 October Republic Day,PresSpeechEN310.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141392/president-erdogan-s-message-on-29-october-republic-day
24.10.2022,President Erdoğan’s Message on the 77th Anniversary of the Establishment of the UN,PresSpeechEN311.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140336/president-erdogan-s-message-on-the-77th-anniversary-of-the-establishment-of-the-un
19.10.2022,President Erdoğan to Visit Azerbaijan,PresSpeechEN312.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140232/president-erdogan-to-visit-azerbaijan
13.10.2022,Qatar Emir Sheikh Tamim to Visit Türkiye,PresSpeechEN313.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140144/qatar-emir-sheikh-tamim-to-visit-turkiye
11.10.2022,President Erdoğan to Visit Kazakhstan ,PresSpeechEN314.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140095/president-erdogan-to-visit-kazakhstan-
07.10.2022,Phone Call with President Putin of Russia,PresSpeechEN315.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140074/phone-call-with-president-putin-of-russia
06.10.2022,President Erdoğan to Visit Czech Republic,PresSpeechEN316.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139990/president-erdogan-to-visit-czech-republic
25.09.2022,President Erdoğan’s Message on Rosh Hashanah,PresSpeechEN317.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139834/president-erdogan-s-message-on-rosh-hashanah
14.09.2022,President Erdoğan to Visit Uzbekistan and the U.S.,PresSpeechEN318.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139598/president-erdogan-to-visit-uzbekistan-and-the-u-s-
05.09.2022,"President Erdoğan to Visit Bosnia and Herzegovina, Serbia and Croatia",PresSpeechEN319.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139406/president-erdogan-to-visit-bosnia-and-herzegovina-serbia-and-croatia
29.08.2022,Message on August 30 Victory Day,PresSpeechEN320.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139273/message-on-august-30-victory-day
22.08.2022,President Mahmoud Abbas of Palestine to Visit Türkiye,PresSpeechEN321.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139203/president-mahmoud-abbas-of-palestine-to-visit-turkiye
19.08.2022,Phone Call with President Isaac Herzog of Israel,PresSpeechEN322.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139158/phone-call-with-president-isaac-herzog-of-israel
18.08.2022,Phone Call with President Andrzej Duda of Poland,PresSpeechEN323.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139156/phone-call-with-president-andrzej-duda-of-poland
17.08.2022,Phone Call with Prime Minister Yair Lapid of Israel,PresSpeechEN324.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139135/phone-call-with-prime-minister-yair-lapid-of-israel
16.08.2022,President Erdoğan to Visit Ukraine,PresSpeechEN325.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139116/president-erdogan-to-visit-ukraine
05.01.2023,Phone Call with President Volodymyr Zelenskyy of Ukraine,PresSpeechEN326.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142442/phone-call-with-president-volodymyr-zelenskyy-of-ukraine
05.01.2023,Phone Call with President Putin of Russia,PresSpeechEN327.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142426/phone-call-with-president-putin-of-russia
31.12.2022,President Erdoğan’s Message on New Year,PresSpeechEN328.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142370/president-erdogan-s-message-on-new-year
29.12.2022,President Đukanović of Montenegro to visit Türkiye,PresSpeechEN329.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142333/president-ukanovi-of-montenegro-to-visit-turkiye
24.12.2022,President Erdoğan’s Message on Christmas ,PresSpeechEN330.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142262/president-erdogan-s-message-on-christmas-
20.12.2022,President Macky Sall of Senegal to Visit Türkiye,PresSpeechEN331.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142189/president-macky-sall-of-senegal-to-visit-turkiye
18.12.2022,President Erdoğan’s Message on Hanukkah,PresSpeechEN332.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142148/president-erdogan-s-message-on-hanukkah
17.12.2022,President Erdoğan to Visit Qatar,PresSpeechEN333.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142142/president-erdogan-to-visit-qatar
12.12.2022,President Erdoğan to Visit Turkmenistan,PresSpeechEN334.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142077/president-erdogan-to-visit-turkmenistan
10.12.2022,President Erdoğan’s Message on Human Rights Day,PresSpeechEN335.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142056/president-erdogan-s-message-on-human-rights-day
08.12.2022,President Radev of Bulgaria to visit Türkiye,PresSpeechEN336.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142014/president-radev-of-bulgaria-to-visit-turkiye
24.11.2022,Prime Minister Shehbaz Sharif of Pakistan to Visit Türkiye,PresSpeechEN337.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141828/prime-minister-shehbaz-sharif-of-pakistan-to-visit-turkiye
22.11.2022,President Díaz-Canel of Cuba to Visit Türkiye,PresSpeechEN338.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141766/president-d-az-canel-of-cuba-to-visit-turkiye
19.11.2022,President Erdoğan to Visit Qatar ,PresSpeechEN339.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141742/president-erdogan-to-visit-qatar-
18.11.2022,Phone Call with President Ersin Tatar of the Turkish Republic of Northern Cyprus (TRNC),PresSpeechEN340.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141838/phone-call-with-president-ersin-tatar-of-the-turkish-republic-of-northern-cyprus-trnc-
18.11.2022,Phone Call with President Volodymyr Zelenskyy of Ukraine,PresSpeechEN341.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141837/phone-call-with-president-volodymyr-zelenskyy-of-ukraine
18.11.2022,Phone Call with President Vladimir Putin of Russia,PresSpeechEN342.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141836/phone-call-with-president-vladimir-putin-of-russia
12.11.2022,President Erdoğan to Visit Indonesia,PresSpeechEN343.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141666/president-erdogan-to-visit-indonesia
09.11.2022,President Erdoğan to Visit Uzbekistan,PresSpeechEN344.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141589/president-erdogan-to-visit-uzbekistan
06.11.2022,Prime Minister Kristersson of Sweden to Visit Türkiye,PresSpeechEN345.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141523/prime-minister-kristersson-of-sweden-to-visit-turkiye
04.11.2022,Phone Call with UN Secretary-General Guterres,PresSpeechEN346.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141479/phone-call-with-un-secretary-general-guterres
02.11.2022,Phone Call with President Zelensky of Ukraine,PresSpeechEN347.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141471/phone-call-with-president-zelensky-of-ukraine
01.11.2022,Phone Call with President Putin of Russia,PresSpeechEN348.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141469/phone-call-with-president-putin-of-russia
01.11.2022,Phone Call with Chancellor Scholz of Germany,PresSpeechEN349.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141470/phone-call-with-chancellor-scholz-of-germany
29.10.2022,President Erdoğan’s Message on 29 October Republic Day,PresSpeechEN350.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141392/president-erdogan-s-message-on-29-october-republic-day
24.10.2022,President Erdoğan’s Message on the 77th Anniversary of the Establishment of the UN,PresSpeechEN351.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140336/president-erdogan-s-message-on-the-77th-anniversary-of-the-establishment-of-the-un
19.10.2022,President Erdoğan to Visit Azerbaijan,PresSpeechEN352.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140232/president-erdogan-to-visit-azerbaijan
13.10.2022,Qatar Emir Sheikh Tamim to Visit Türkiye,PresSpeechEN353.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140144/qatar-emir-sheikh-tamim-to-visit-turkiye
11.10.2022,President Erdoğan to Visit Kazakhstan ,PresSpeechEN354.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140095/president-erdogan-to-visit-kazakhstan-
07.10.2022,Phone Call with President Putin of Russia,PresSpeechEN355.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140074/phone-call-with-president-putin-of-russia
06.10.2022,President Erdoğan to Visit Czech Republic,PresSpeechEN356.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139990/president-erdogan-to-visit-czech-republic
25.09.2022,President Erdoğan’s Message on Rosh Hashanah,PresSpeechEN357.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139834/president-erdogan-s-message-on-rosh-hashanah
14.09.2022,President Erdoğan to Visit Uzbekistan and the U.S.,PresSpeechEN358.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139598/president-erdogan-to-visit-uzbekistan-and-the-u-s-
05.09.2022,"President Erdoğan to Visit Bosnia and Herzegovina, Serbia and Croatia",PresSpeechEN359.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139406/president-erdogan-to-visit-bosnia-and-herzegovina-serbia-and-croatia
29.08.2022,Message on August 30 Victory Day,PresSpeechEN360.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139273/message-on-august-30-victory-day
22.08.2022,President Mahmoud Abbas of Palestine to Visit Türkiye,PresSpeechEN361.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139203/president-mahmoud-abbas-of-palestine-to-visit-turkiye
19.08.2022,Phone Call with President Isaac Herzog of Israel,PresSpeechEN362.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139158/phone-call-with-president-isaac-herzog-of-israel
18.08.2022,Phone Call with President Andrzej Duda of Poland,PresSpeechEN363.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139156/phone-call-with-president-andrzej-duda-of-poland
17.08.2022,Phone Call with Prime Minister Yair Lapid of Israel,PresSpeechEN364.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139135/phone-call-with-prime-minister-yair-lapid-of-israel
16.08.2022,President Erdoğan to Visit Ukraine,PresSpeechEN365.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139116/president-erdogan-to-visit-ukraine
05.01.2023,Phone Call with President Volodymyr Zelenskyy of Ukraine,PresSpeechEN366.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142442/phone-call-with-president-volodymyr-zelenskyy-of-ukraine
05.01.2023,Phone Call with President Putin of Russia,PresSpeechEN367.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142426/phone-call-with-president-putin-of-russia
31.12.2022,President Erdoğan’s Message on New Year,PresSpeechEN368.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142370/president-erdogan-s-message-on-new-year
29.12.2022,President Đukanović of Montenegro to visit Türkiye,PresSpeechEN369.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142333/president-ukanovi-of-montenegro-to-visit-turkiye
24.12.2022,President Erdoğan’s Message on Christmas ,PresSpeechEN370.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142262/president-erdogan-s-message-on-christmas-
20.12.2022,President Macky Sall of Senegal to Visit Türkiye,PresSpeechEN371.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142189/president-macky-sall-of-senegal-to-visit-turkiye
18.12.2022,President Erdoğan’s Message on Hanukkah,PresSpeechEN372.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142148/president-erdogan-s-message-on-hanukkah
17.12.2022,President Erdoğan to Visit Qatar,PresSpeechEN373.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142142/president-erdogan-to-visit-qatar
12.12.2022,President Erdoğan to Visit Turkmenistan,PresSpeechEN374.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142077/president-erdogan-to-visit-turkmenistan
10.12.2022,President Erdoğan’s Message on Human Rights Day,PresSpeechEN375.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142056/president-erdogan-s-message-on-human-rights-day
08.12.2022,President Radev of Bulgaria to visit Türkiye,PresSpeechEN376.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142014/president-radev-of-bulgaria-to-visit-turkiye
24.11.2022,Prime Minister Shehbaz Sharif of Pakistan to Visit Türkiye,PresSpeechEN377.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141828/prime-minister-shehbaz-sharif-of-pakistan-to-visit-turkiye
22.11.2022,President Díaz-Canel of Cuba to Visit Türkiye,PresSpeechEN378.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141766/president-d-az-canel-of-cuba-to-visit-turkiye
19.11.2022,President Erdoğan to Visit Qatar ,PresSpeechEN379.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141742/president-erdogan-to-visit-qatar-
18.11.2022,Phone Call with President Ersin Tatar of the Turkish Republic of Northern Cyprus (TRNC),PresSpeechEN380.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141838/phone-call-with-president-ersin-tatar-of-the-turkish-republic-of-northern-cyprus-trnc-
18.11.2022,Phone Call with President Volodymyr Zelenskyy of Ukraine,PresSpeechEN381.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141837/phone-call-with-president-volodymyr-zelenskyy-of-ukraine
18.11.2022,Phone Call with President Vladimir Putin of Russia,PresSpeechEN382.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141836/phone-call-with-president-vladimir-putin-of-russia
12.11.2022,President Erdoğan to Visit Indonesia,PresSpeechEN383.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141666/president-erdogan-to-visit-indonesia
09.11.2022,President Erdoğan to Visit Uzbekistan,PresSpeechEN384.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141589/president-erdogan-to-visit-uzbekistan
06.11.2022,Prime Minister Kristersson of Sweden to Visit Türkiye,PresSpeechEN385.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141523/prime-minister-kristersson-of-sweden-to-visit-turkiye
04.11.2022,Phone Call with UN Secretary-General Guterres,PresSpeechEN386.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141479/phone-call-with-un-secretary-general-guterres
02.11.2022,Phone Call with President Zelensky of Ukraine,PresSpeechEN387.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141471/phone-call-with-president-zelensky-of-ukraine
01.11.2022,Phone Call with President Putin of Russia,PresSpeechEN388.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141469/phone-call-with-president-putin-of-russia
01.11.2022,Phone Call with Chancellor Scholz of Germany,PresSpeechEN389.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141470/phone-call-with-chancellor-scholz-of-germany
29.10.2022,President Erdoğan’s Message on 29 October Republic Day,PresSpeechEN390.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141392/president-erdogan-s-message-on-29-october-republic-day
24.10.2022,President Erdoğan’s Message on the 77th Anniversary of the Establishment of the UN,PresSpeechEN391.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140336/president-erdogan-s-message-on-the-77th-anniversary-of-the-establishment-of-the-un
19.10.2022,President Erdoğan to Visit Azerbaijan,PresSpeechEN392.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140232/president-erdogan-to-visit-azerbaijan
13.10.2022,Qatar Emir Sheikh Tamim to Visit Türkiye,PresSpeechEN393.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140144/qatar-emir-sheikh-tamim-to-visit-turkiye
11.10.2022,President Erdoğan to Visit Kazakhstan ,PresSpeechEN394.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140095/president-erdogan-to-visit-kazakhstan-
07.10.2022,Phone Call with President Putin of Russia,PresSpeechEN395.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140074/phone-call-with-president-putin-of-russia
06.10.2022,President Erdoğan to Visit Czech Republic,PresSpeechEN396.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139990/president-erdogan-to-visit-czech-republic
25.09.2022,President Erdoğan’s Message on Rosh Hashanah,PresSpeechEN397.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139834/president-erdogan-s-message-on-rosh-hashanah
14.09.2022,President Erdoğan to Visit Uzbekistan and the U.S.,PresSpeechEN398.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139598/president-erdogan-to-visit-uzbekistan-and-the-u-s-
05.09.2022,"President Erdoğan to Visit Bosnia and Herzegovina, Serbia and Croatia",PresSpeechEN399.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139406/president-erdogan-to-visit-bosnia-and-herzegovina-serbia-and-croatia
29.08.2022,Message on August 30 Victory Day,PresSpeechEN400.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139273/message-on-august-30-victory-day
22.08.2022,President Mahmoud Abbas of Palestine to Visit Türkiye,PresSpeechEN401.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139203/president-mahmoud-abbas-of-palestine-to-visit-turkiye
19.08.2022,Phone Call with President Isaac Herzog of Israel,PresSpeechEN402.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139158/phone-call-with-president-isaac-herzog-of-israel
18.08.2022,Phone Call with President Andrzej Duda of Poland,PresSpeechEN403.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139156/phone-call-with-president-andrzej-duda-of-poland
17.08.2022,Phone Call with Prime Minister Yair Lapid of Israel,PresSpeechEN404.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139135/phone-call-with-prime-minister-yair-lapid-of-israel
16.08.2022,President Erdoğan to Visit Ukraine,PresSpeechEN405.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139116/president-erdogan-to-visit-ukraine
05.01.2023,Phone Call with President Volodymyr Zelenskyy of Ukraine,PresSpeechEN406.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142442/phone-call-with-president-volodymyr-zelenskyy-of-ukraine
05.01.2023,Phone Call with President Putin of Russia,PresSpeechEN407.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142426/phone-call-with-president-putin-of-russia
31.12.2022,President Erdoğan’s Message on New Year,PresSpeechEN408.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142370/president-erdogan-s-message-on-new-year
29.12.2022,President Đukanović of Montenegro to visit Türkiye,PresSpeechEN409.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142333/president-ukanovi-of-montenegro-to-visit-turkiye
24.12.2022,President Erdoğan’s Message on Christmas ,PresSpeechEN410.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142262/president-erdogan-s-message-on-christmas-
20.12.2022,President Macky Sall of Senegal to Visit Türkiye,PresSpeechEN411.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142189/president-macky-sall-of-senegal-to-visit-turkiye
18.12.2022,President Erdoğan’s Message on Hanukkah,PresSpeechEN412.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142148/president-erdogan-s-message-on-hanukkah
17.12.2022,President Erdoğan to Visit Qatar,PresSpeechEN413.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142142/president-erdogan-to-visit-qatar
12.12.2022,President Erdoğan to Visit Turkmenistan,PresSpeechEN414.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142077/president-erdogan-to-visit-turkmenistan
10.12.2022,President Erdoğan’s Message on Human Rights Day,PresSpeechEN415.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142056/president-erdogan-s-message-on-human-rights-day
08.12.2022,President Radev of Bulgaria to visit Türkiye,PresSpeechEN416.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142014/president-radev-of-bulgaria-to-visit-turkiye
24.11.2022,Prime Minister Shehbaz Sharif of Pakistan to Visit Türkiye,PresSpeechEN417.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141828/prime-minister-shehbaz-sharif-of-pakistan-to-visit-turkiye
22.11.2022,President Díaz-Canel of Cuba to Visit Türkiye,PresSpeechEN418.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141766/president-d-az-canel-of-cuba-to-visit-turkiye
19.11.2022,President Erdoğan to Visit Qatar ,PresSpeechEN419.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141742/president-erdogan-to-visit-qatar-
18.11.2022,Phone Call with President Ersin Tatar of the Turkish Republic of Northern Cyprus (TRNC),PresSpeechEN420.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141838/phone-call-with-president-ersin-tatar-of-the-turkish-republic-of-northern-cyprus-trnc-
18.11.2022,Phone Call with President Volodymyr Zelenskyy of Ukraine,PresSpeechEN421.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141837/phone-call-with-president-volodymyr-zelenskyy-of-ukraine
18.11.2022,Phone Call with President Vladimir Putin of Russia,PresSpeechEN422.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141836/phone-call-with-president-vladimir-putin-of-russia
12.11.2022,President Erdoğan to Visit Indonesia,PresSpeechEN423.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141666/president-erdogan-to-visit-indonesia
09.11.2022,President Erdoğan to Visit Uzbekistan,PresSpeechEN424.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141589/president-erdogan-to-visit-uzbekistan
06.11.2022,Prime Minister Kristersson of Sweden to Visit Türkiye,PresSpeechEN425.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141523/prime-minister-kristersson-of-sweden-to-visit-turkiye
04.11.2022,Phone Call with UN Secretary-General Guterres,PresSpeechEN426.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141479/phone-call-with-un-secretary-general-guterres
02.11.2022,Phone Call with President Zelensky of Ukraine,PresSpeechEN427.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141471/phone-call-with-president-zelensky-of-ukraine
01.11.2022,Phone Call with President Putin of Russia,PresSpeechEN428.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141469/phone-call-with-president-putin-of-russia
01.11.2022,Phone Call with Chancellor Scholz of Germany,PresSpeechEN429.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141470/phone-call-with-chancellor-scholz-of-germany
29.10.2022,President Erdoğan’s Message on 29 October Republic Day,PresSpeechEN430.txt,https://www.tccb.gov.tr/en/speeches-statements/558/141392/president-erdogan-s-message-on-29-october-republic-day
24.10.2022,President Erdoğan’s Message on the 77th Anniversary of the Establishment of the UN,PresSpeechEN431.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140336/president-erdogan-s-message-on-the-77th-anniversary-of-the-establishment-of-the-un
19.10.2022,President Erdoğan to Visit Azerbaijan,PresSpeechEN432.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140232/president-erdogan-to-visit-azerbaijan
13.10.2022,Qatar Emir Sheikh Tamim to Visit Türkiye,PresSpeechEN433.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140144/qatar-emir-sheikh-tamim-to-visit-turkiye
11.10.2022,President Erdoğan to Visit Kazakhstan ,PresSpeechEN434.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140095/president-erdogan-to-visit-kazakhstan-
07.10.2022,Phone Call with President Putin of Russia,PresSpeechEN435.txt,https://www.tccb.gov.tr/en/speeches-statements/558/140074/phone-call-with-president-putin-of-russia
06.10.2022,President Erdoğan to Visit Czech Republic,PresSpeechEN436.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139990/president-erdogan-to-visit-czech-republic
25.09.2022,President Erdoğan’s Message on Rosh Hashanah,PresSpeechEN437.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139834/president-erdogan-s-message-on-rosh-hashanah
14.09.2022,President Erdoğan to Visit Uzbekistan and the U.S.,PresSpeechEN438.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139598/president-erdogan-to-visit-uzbekistan-and-the-u-s-
05.09.2022,"President Erdoğan to Visit Bosnia and Herzegovina, Serbia and Croatia",PresSpeechEN439.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139406/president-erdogan-to-visit-bosnia-and-herzegovina-serbia-and-croatia
29.08.2022,Message on August 30 Victory Day,PresSpeechEN440.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139273/message-on-august-30-victory-day
22.08.2022,President Mahmoud Abbas of Palestine to Visit Türkiye,PresSpeechEN441.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139203/president-mahmoud-abbas-of-palestine-to-visit-turkiye
19.08.2022,Phone Call with President Isaac Herzog of Israel,PresSpeechEN442.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139158/phone-call-with-president-isaac-herzog-of-israel
18.08.2022,Phone Call with President Andrzej Duda of Poland,PresSpeechEN443.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139156/phone-call-with-president-andrzej-duda-of-poland
17.08.2022,Phone Call with Prime Minister Yair Lapid of Israel,PresSpeechEN444.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139135/phone-call-with-prime-minister-yair-lapid-of-israel
16.08.2022,President Erdoğan to Visit Ukraine,PresSpeechEN445.txt,https://www.tccb.gov.tr/en/speeches-statements/558/139116/president-erdogan-to-visit-ukraine
05.01.2023,Phone Call with President Volodymyr Zelenskyy of Ukraine,PresSpeechEN446.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142442/phone-call-with-president-volodymyr-zelenskyy-of-ukraine
05.01.2023,Phone Call with President Putin of Russia,PresSpeechEN447.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142426/phone-call-with-president-putin-of-russia
31.12.2022,President Erdoğan’s Message on New Year,PresSpeechEN448.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142370/president-erdogan-s-message-on-new-year
29.12.2022,President Đukanović of Montenegro to visit Türkiye,PresSpeechEN449.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142333/president-ukanovi-of-montenegro-to-visit-turkiye
24.12.2022,President Erdoğan’s Message on Christmas ,PresSpeechEN450.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142262/president-erdogan-s-message-on-christmas-
20.12.2022,President Macky Sall of Senegal to Visit Türkiye,PresSpeechEN451.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142189/president-macky-sall-of-senegal-to-visit-turkiye
18.12.2022,President Erdoğan’s Message on Hanukkah,PresSpeechEN452.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142148/president-erdogan-s-message-on-hanukkah
17.12.2022,President Erdoğan to Visit Qatar,PresSpeechEN453.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142142/president-erdogan-to-visit-qatar
12.12.2022,President Erdoğan to Visit Turkmenistan,PresSpeechEN454.txt,https://www.tccb.gov.tr/en/speeches-statements/558/142077/president-erdogan-to-visit-turkmenistan
