title,url,date
"Cumhurbaşkanı Recep Tayyip Erdoğan, Birleşmiş Milletler 74. Genel Kurulu’nun “Sürdürülebilir Kalkınma Amaçları Zirvesi/Sürdürülebilir Kalkınma Amaçlarının Hayata Geçirilmesini Etkileyen Mega Trendler” başlıklı liderler diyaloğu oturumuna katıldı.",https://www.tccb.gov.tr/assets/video/2019D/2019-09-24-abd-kalkinma.mp4,24.09.2019
"Cumhurbaşkanı Erdoğan, Belçika Başbakanı Michel ile görüştü",https://www.tccb.gov.tr/assets/video/2019D/2019-09-23-abd-01-belcika.mp4,23.09.2019
"Cumhurbaşkanı Erdoğan, Yahudi kuruluş temsilcilerini kabul etti",https://www.tccb.gov.tr/assets/video/2019D/2019-09-23-abd-yahudimusevi.mp4,23.09.2019
"Cumhurbaşkanı Erdoğan, Bosna Hersek Devlet Başkanlığı Konsey Başkanı Komsic ile görüştü",https://www.tccb.gov.tr/assets/video/2019D/2019-09-23-abd-bosna.mp4,23.09.2019
"Cumhurbaşkanı Erdoğan, BM İklim Eylemi Zirvesi’ne katıldı",https://www.tccb.gov.tr/assets/video/2019D/2019-09-23-abd-iklim.mp4,23.09.2019
"Cumhurbaşkanı Erdoğan, Pakistan Başbakanı Han ile görüştü",https://www.tccb.gov.tr/assets/video/2019D/2019-09-23-abd-pakistan.mp4,23.09.2019
"Cumhurbaşkanı Erdoğan'ın, Türk-Amerikan Ulusal Yönlendirme Komitesi (TASC) tarafından düzenlenen etkinlikte yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2019D/2019-09-21-abd-02-tasc.mp4,21.09.2019
"Cumhurbaşkanı Erdoğan'ın, TÜRKEN Vakfı geleneksel yemeğinde yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2019D/2019-09-21-abd-03-turken.mp4,21.09.2019
İstanbul’dan New York’a Hareket (Atatürk Havalimanı),https://www.tccb.gov.tr/assets/video/2019D/2019-09-21-abd-01-aciklama.mp4,21.09.2019
Teknofest’i Ziyaret (Atatürk Havalimanı),https://www.tccb.gov.tr/assets/video/2019D/2019-09-21-teknofest.mp4,21.09.2019
2. Uluslararası Sosyal Bilimler Kongresi (İstanbul Üniversitesi Rektörlük Binası),https://www.tccb.gov.tr/assets/video/2019D/2019-09-20-kongre.mp4,20.09.2019
"Gaziler Günü Münasebetiyle Aile, Çalışma ve Sosyal Hizmetler Bakanı Zehra Zümrüt Selçuk ve Beraberindeki Gazileri Kabul (Cumhurbaşkanlığı Külliyesi)",https://www.tccb.gov.tr/assets/video/2019D/2019-09-19-gazi.mp4,19.09.2019
"Cumhurbaşkanı Erdoğan, Paralimpik Yüzme Şampiyonası'nda dereceye giren Sümeyye Boyacı ile Sevilay Öztürk'ü kabul etti",https://www.tccb.gov.tr/assets/video/2019D/2019-09-17-paralimpik.mp4,17.09.2019
"Cumhurbaşkanı Erdoğan, Türkiye Futbol Federasyonu Yönetim Kurulu Üyelerini kabul etti",https://www.tccb.gov.tr/assets/video/2019D/2019-09-17-tff.mp4,17.09.2019
İran Cumhurbaşkanı Hasan Ruhani ile Görüşme (Cumhurbaşkanlığı Çankaya Köşkü),https://www.tccb.gov.tr/assets/video/2019D/2019-09-16-ucluzirve-01-irankabul.mp4,16.09.2019
Haftanın Özeti (9-15 Eylül 2019),https://www.tccb.gov.tr/assets/resim/genel/haftaninozeti/vg-ozet.mp4,
Türkiye-Rusya-İran Üçlü Zirvesi sonrasında ortak basın toplantısı,https://www.tccb.gov.tr/assets/video/2019D/2019-09-16-ucluzirve-07-bt.mp4,16.09.2019
Suriye konulu Üçlü Zirve'nin ardından ortak bildiri,https://www.tccb.gov.tr/assets/video/2019D/2019-09-16-ucluzirve-06-zirve.mp4,16.09.2019
"Emine Erdoğan, geri dönüşümden elde edilen defterleri öğrencilere dağıttı",https://www.tccb.gov.tr/assets/video/2019D/2019-09-13-ee-geridonusum.mp4,13.09.2019
“Terörle mücadelemizi yılmadan devam ettireceğiz”,https://www.tccb.gov.tr/assets/video/2019D/2019-09-13-cuma.mp4,13.09.2019
Büyükşehir Belediye Başkanları Toplantısı (Cumhurbaşkanlığı Külliyesi),https://www.tccb.gov.tr/assets/video/2019D/2019-09-11-belediyebaskanlari.mp4,11.09.2019
ABD Ticaret Bakanı Wilbur Ross ve Beraberindeki Heyeti Kabul (Cumhurbaşkanlığı Külliyesi),https://www.tccb.gov.tr/assets/video/2019D/2019-09-10-abd.mp4,10.09.2019
Kabine Toplantısı (Cumhurbaşkanlığı Külliyesi),https://www.tccb.gov.tr/assets/video/2019D/2019-09-10-kabine.mp4,10.09.2019
"Alternatif Finansta Yeni Ufuklar: Likidite, Yeşil Finans ve Politik Ekonomi Programı (Marmara Üniversitesi Rektörlük Binası)",https://www.tccb.gov.tr/assets/video/2019D/2019-09-09-finans.mp4,09.09.2019
Haftanın Özeti (02-08 Eylül 2019),https://www.tccb.gov.tr/assets/resim/genel/haftaninozeti/vg-ozet.mp4,
"Yapımı Tamamlanan Okulların Ortak Açılışı ve 2019-2020 Eğitim Öğretim Yılı Açılış Töreni (Atatürk Fen Lisesi, Kadıköy)",https://www.tccb.gov.tr/assets/video/2019D/2019-09-09-egitim.mp4,09.09.2019
Önder İmam Hatipliler Buluşması,https://www.tccb.gov.tr/assets/video/2019D/2019-09-08-malatya-onder.mp4,08.09.2019
Toplu Açılış Töreni (Malatya 15 Temmuz Demokrasi Meydanı),https://www.tccb.gov.tr/assets/video/2019D/2019-09-08-malatya-acilis.mp4,08.09.2019
İstanbul Teknik Üniversitesi (İTÜ) Abdülhakim Sancak Camii Açılışı (Ayazağa),https://www.tccb.gov.tr/assets/video/2019D/2019-09-06-cami.mp4,06.09.2019
AK Parti Genişletilmiş İl Başkanları Toplantısı,https://www.tccb.gov.tr/assets/video/2019D/2019-09-05-ilbaskanlari.mp4,05.09.2019
Orta Anadolu Ekonomi Forumu (Sivas Kültür Merkezi),https://www.tccb.gov.tr/assets/video/2019D/2019-09-04-sivas-02-forum.mp4,04.09.2019
Sivas Kongresi’nin 100. Yıl Dönümü Kutlama Programı (Kongre Binası Bahçesi),https://www.tccb.gov.tr/assets/video/2019D/2019-09-04-sivas-01-program.mp4,04.09.2019
"Emine Erdoğan, Ata Tohumu Projesi tanıtım toplantısına katıldı",https://www.tccb.gov.tr/assets/video/2019D/2019-09-04-ee-atatohumu.mp4,04.09.2019
"Emine Erdoğan, Salda Gölü’nü ziyaret etti",https://www.tccb.gov.tr/assets/video/2019D/2019-09-02-ee-salda.mp4,02.09.2019
Mali Cumhurbaşkanı İbrahim Boubacar Keita ile Görüşme,https://www.tccb.gov.tr/assets/video/2019D/2019-09-01-mali.mp4,01.09.2019
Konya’da Yapımı Tamamlanan Yatırım ve Hizmetlerin Toplu Açılış Töreni,https://www.tccb.gov.tr/assets/video/2019D/2019-09-01-konya-acilis.mp4,01.09.2019
Milli Savunma Üniversitesi Harp Okulları Diploma Alma ve Sancak Devir Teslim Töreni,https://www.tccb.gov.tr/assets/video/2019D/2019-08-31-diploma.mp4,31.08.2019
"30 Ağustos Zafer Bayramı: Cumhurbaşkanı Erdoğan, Anıtkabir’de düzenlenen törene katıldı",https://www.tccb.gov.tr/assets/video/2019D/2019-08-30-zaferbayrami-01-anitkabir.mp4,30.08.2019
"Cumhurbaşkanı Erdoğan, Cumhurbaşkanlığı Külliyesinde tebrikleri kabul etti",https://www.tccb.gov.tr/assets/video/2019D/2019-08-30-zaferbayrami-02-tebrik.mp4,30.08.2019
"Cumhurbaşkanı Erdoğan, gazeteci-yazar Şule Yüksel Şenler'in cenaze törenine katıldı",https://www.tccb.gov.tr/assets/video/2019D/2019-08-29-cenaze.mp4,29.08.2019
Radyo ve Televizyon Gazetecileri Derneği Ödül Töreni,https://www.tccb.gov.tr/assets/video/2019D/2019-08-29-odul.mp4,29.08.2019
Kolombiya Büyükelçisi Julio Anibal Riano Velandia’nın Güven Mektubu Takdimi,https://www.tccb.gov.tr/assets/video/2019D/2019-08-28-kolombiya.mp4,28.08.2019
ABD Büyükelçisi David Michael Satterfield’in Güven Mektubu Takdimi,https://www.tccb.gov.tr/assets/video/2019D/2019-08-28-abd.mp4,28.08.2019
Fas Büyükelçisi Mohammed Ali Lazreq’in Güven Mektubu Takdimi,https://www.tccb.gov.tr/assets/video/2019D/2019-08-28-fas.mp4,28.08.2019
"Cumhurbaşkanı Erdoğan, Rusya Devlet Başkanı Putin ile görüştü",https://www.tccb.gov.tr/assets/video/2019D/2019-08-27-rusya-04-basbasa.mp4,27.08.2019
"Cumhurbaşkanı Erdoğan'ın, Rusya Devlet Başkanı Putin ile düzenlediği ortak basın toplantısı",https://www.tccb.gov.tr/assets/video/2019D/2019-08-27-rusya-bt.mp4,27.08.2019
Malazgirt Zaferinin 948. Yıl Dönümü Kutlama Programı (Malazgirt Milli Park Alanı),https://www.tccb.gov.tr/assets/video/2019D/2019-08-26-mus-kutlama.mp4,26.08.2019
“Biz binlerce yıllık tarihini şanlı zaferlerle ilmek ilmek dokumuş bir devletiz”,https://www.tccb.gov.tr/assets/video/2019D/2019-08-26-bitlis-hitap.mp4,26.08.2019
"Cumhurbaşkanı Erdoğan'ın, Artvin’in Yusufeli ilçesinde vatandaşlara hitaben yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2019D/2019-08-24-artvin-halkahitap.mp4,24.08.2019
"Cumhurbaşkanı Erdoğan, Rize’de toplu açılış töreninde yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2019D/2019-08-24-rize-topluacilis.mp4,24.08.2019
Jandarma ve Sahil Güvenlik Akademisi Başkanlığı Subay ve Astsubay Mezuniyet Töreni (Jandarma ve Sahil Güvenlik Akademisi Başkanlığı/Beytepe),https://www.tccb.gov.tr/assets/video/2019D/2019-08-23-toren.mp4,23.08.2019
Endonezya büyükelçisinden güven mektubu,https://www.tccb.gov.tr/assets/video/2019D/2019-08-22-endonezya.mp4,22.08.2019
Filipinler büyükelçisinden güven mektubu,https://www.tccb.gov.tr/assets/video/2019D/2019-08-22-filipinler.mp4,22.08.2019
Irak büyükelçisinden güven mektubu,https://www.tccb.gov.tr/assets/video/2019D/2019-08-22-irak.mp4,22.08.2019
Mali büyükelçisinden güven mektubu,https://www.tccb.gov.tr/assets/video/2019D/2019-08-22-mali.mp4,22.08.2019
"Cumhurbaşkanı Erdoğan, KKTC Başbakanı Tatar ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2019D/2019-08-22-kktc.mp4,22.08.2019
"Cumhurbaşkanı Erdoğan, siyam ikizleri Ayşe ve Sema Tanrıkulu’yu kabul etti",https://www.tccb.gov.tr/assets/video/2019D/2019-08-22-ikizler.mp4,22.08.2019
Cumhurbaşkanı Erdoğan'ın KKTC Başbakanı Tatar ile düzenlediği ortak basın toplantısı,https://www.tccb.gov.tr/assets/video/2019D/2019-08-22-kktc-bt.mp4,22.08.2019
Cumhurbaşkanı Erdoğan'ın Kurban Bayramı dolayısıyla yayımladığı mesaj,https://www.tccb.gov.tr/assets/video/2019D/2019-08-10-bayrammesaji.mp4,10.08.2019
"Emine Erdoğan, kadın büyükelçilere ve büyükelçi eşlerine öğle yemeği verdi",https://www.tccb.gov.tr/assets/resim/vmini/2019D/2019-08-07-ee-buyukelci.mp4,07.08.2019
11. Büyükelçiler Konferansı (Cumhurbaşkanlığı Külliyesi),https://www.tccb.gov.tr/assets/video/2019D/2019-08-06-buyukelciler.mp4,06.08.2019
Bursa Şehir Hastanesi ve İstanbul-İzmir Otoyolu Ortak Açılış Töreni (Bursa-İzmir Otoyolu “Badırga Mevkii”),https://www.tccb.gov.tr/assets/video/2019D/2019-08-04-acilis.mp4,04.08.2019
İstanbul Mor Efrem Süryani Kadim Ortodoks Kilisesi Temel Atma Töreni,https://www.tccb.gov.tr/assets/video/2019D/2019-08-03-kilise.mp4,03.08.2019
“Fırat'ın doğusundaki terör koridorunu paramparça etmekte kararlıyız”,https://www.tccb.gov.tr/assets/video/2019D/2019-07-26-akparti.mp4,26.07.2019
TİGEM 69. Geleneksel Hasat Bayramı,https://www.tccb.gov.tr/assets/video/2019D/2019-07-26-tarim.mp4,26.07.2019
“Önümüzdeki dönemde Türkiye Malezya arasındaki iş birliğinin her alanda ilerlediğine şahit olacağız”,https://www.tccb.gov.tr/assets/video/2019D/2019-07-25-malezya-03-bt.mp4,25.07.2019
"Cumhurbaşkanlığı Sözcüsü Kalın, ABD’nin Suriye Özel Temsilcisi Jeffrey ile görüştü",https://www.tccb.gov.tr/assets/video/2019D/2019-07-24-ik.mp4,24.07.2019
"Cumhurbaşkanı Erdoğan, 15 Temmuz Şehitler Abidesi'ne çiçek bıraktı",https://www.tccb.gov.tr/assets/video/2019C/2019-07-15-15Temmuz-01-kulliye-anit.mp4,15.07.2019
"“Türkiye, dün olduğu gibi bugün de şehit ve gazilerinin fedakârlıkları sayesinde dimdik ayaktadır”",https://www.tccb.gov.tr/assets/video/2019C/2019-07-15-15Temmuz-02-emniyet.mp4,15.07.2019
"Cumhurbaşkanı Erdoğan'ın, 15 Temmuz Demokrasi ve Millî Birlik Günü programında yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2019C/2019-07-15-15Temmuz-03-havalimani.mp4,15.07.2019
"Cumhurbaşkanı Erdoğan'ın, Hafıza 15 Temmuz’un açılış töreninde yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2019C/2019-07-15-15Temmuz-04-muze.mp4,15.07.2019
Haftanın Özeti (8-14 Temmuz 2019),https://www.tccb.gov.tr/assets/resim/genel/haftaninozeti/vg-ozet.mp4,
"Cumhurbaşkanı Erdoğan, Mehmed Şevket Eygi’nin cenaze namazına katıldı",https://www.tccb.gov.tr/assets/video/2019C/2019-07-13-cenaze.mp4,13.07.2019
Hak-İş 14. Olağan Genel Kurulu (ATO Congresium),https://www.tccb.gov.tr/assets/video/2019C/2019-08-10-hakis.mp4,10.08.2019
"Cumhurbaşkanı Erdoğan, Irak Dışişleri Bakanı el-Hekim ile Savunma Bakanı eş-Şammari'yi kabul etti",https://www.tccb.gov.tr/assets/video/2019C/2019-07-10-irak.mp4,10.07.2019
Güneydoğu Avrupa İşbirliği Süreci Zirvesi,https://www.tccb.gov.tr/assets/video/2019C/2019-07-09-bosna-01-zirve-konusma.mp4,09.07.2019
"Cumhurbaşkanı Erdoğan, Kuzey Makedonya Cumhurbaşkanı Pendarovski ile görüştü",https://www.tccb.gov.tr/assets/video/2019C/2019-07-09-bosna-02-makedonya.mp4,09.07.2019
"Cumhurbaşkanı Erdoğan, Arnavutluk Cumhurbaşkanı Meta ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2019C/2019-07-09-bosna-05-arnavutluk.mp4,09.07.2019
"Cumhurbaşkanı Erdoğan, Srebrenitsa Soykırımı kurbanlarını anma törenine katıldı",https://www.tccb.gov.tr/assets/video/2019C/2019-07-09-bosna-07-toren.mp4,09.07.2019
"Emine Erdoğan, Srebrenitsa anneleri ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2019C/2019-07-09-bosna-07-ee-anneler.mp4,09.07.2019
"Cumhurbaşkanı Erdoğan'ın, Bosna Hersek ziyareti öncesi yaptığı açıklaması",https://www.tccb.gov.tr/assets/video/2019C/2019-07-08-bosna-01-aciklama.mp4,08.07.2019
"Cumhurbaşkanı Erdoğan, Bosna Hersek’te Türk askerleriyle bir araya geldi",https://www.tccb.gov.tr/assets/video/2019C/2019-07-08-bosna-06-asker.mp4,08.07.2019
"Cumhurbaşkanı Erdoğan, Aliya İzetbegoviç’in kabrini ziyaret etti",https://www.tccb.gov.tr/assets/video/2019C/2019-07-08-bosna-05-izetbegovic.mp4,08.07.2019
"Cumhurbaşkanı Erdoğan, Bosna Hersek Devlet Başkanlığı Konseyi üyeleriyle görüştü",https://www.tccb.gov.tr/assets/video/2019C/2019-07-08-bosna-03-konsey.mp4,08.07.2019
"Cumhurbaşkanı Erdoğan, Bulgaristan Başbakanı Borisov ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2019C/2019-07-08-bosna-04-basbakan.mp4,08.07.2019
"Cumhurbaşkanı Erdoğan, Bosna Hersek Halklar Meclisi Başkanı İzzetbegoviç’i kabul etti",https://www.tccb.gov.tr/assets/video/2019C/2019-07-08-bosna-02-meclisbaskani.mp4,08.07.2019
Milli Savunma Üniversitesi Müşterek Harp Enstitüsü ve Harp Enstitüleri Komuta ve Kurmay Eğitimi Mezuniyet Töreni (Milli Savunma Üniversitesi Yerleşkesi / İstanbul),https://www.tccb.gov.tr/assets/video/2019C/2019-07-05-msu.mp4,05.07.2019
Kabine Toplantısı,https://www.tccb.gov.tr/assets/video/2019C/2019-07-04-kabine.mp4,04.07.2019
8. Uluslararası Öğrenciler Mezuniyet Töreni,https://www.tccb.gov.tr/assets/video/2019C/2019-07-03-mezuniyet.mp4,03.07.2019
"Cumhurbaşkanı Erdoğan, Çin Halk Cumhuriyeti’nde",https://www.tccb.gov.tr/assets/video/2019C/2019-07-02-cin-01-havalimanikarsilama.mp4,02.07.2019
"Cumhurbaşkanı Erdoğan, Japon iş insanlarıyla buluştu.",https://www.tccb.gov.tr/assets/video/2019C/2019-06-30-japonya-32-ogleyemegi.mp4,30.06.2019
"Cumhurbaşkanı Erdoğan, Japonya İmparatoru Naruhito ile görüştü",https://www.tccb.gov.tr/assets/video/2019C/2019-06-30-japonya-31-imparator.mp4,30.06.2019
"Cumhurbaşkanı Erdoğan, Japonya Temsilciler Meclisi Başkanı Tadamori’yi kabul etti",https://www.tccb.gov.tr/assets/video/2019C/2019-06-30-japonya-33-temsilcilermeclisi.mp4,30.06.2019
Haftanın Özeti (24-30 Haziran 2019),https://www.tccb.gov.tr/assets/resim/genel/haftaninozeti/vg-ozet.mp4,
"Cumhurbaşkanı Erdoğan, Japonya Başbakanı Abe ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2019C/2019-06-30-japonya-35-aksamyemegi.mp4,30.06.2019
“İslam'da kadının yeri ve başarılarını çok iyi anlatmalıyız”,https://www.tccb.gov.tr/assets/video/2019C/2019-07-01-japonya-36-ee-cami.mp4,01.07.2019
"Cumhurbaşkanı Erdoğan, Japonya Prensesi Akiko ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2019C/2019-06-30-japonya-26-prenses.mp4,30.06.2019
"Cumhurbaşkanı Erdoğan, Kyoto'da Ara Güler Fotoğraf Sergisi'ni açtı",https://www.tccb.gov.tr/assets/video/2019C/2019-06-30-japonya-27-araguler-konusma.mp4,30.06.2019
"Emine Erdoğan, Kamikatsu Belediye Başkanı Hanamoto ve Sıfır Atık Akademisi yetkilileriyle görüştü",https://www.tccb.gov.tr/assets/video/2019C/2019-06-30-japonya-30-ee-sifiratik.mp4,30.06.2019
"“Yurt dışında yaşayan kardeşlerimiz, Türk Milleti’nin yurt dışındaki gücü, elçileri, temsilcileridir”",https://www.tccb.gov.tr/assets/video/2019C/2019-06-30-japonya-29-bulusma.mp4,30.06.2019
"Cumhurbaşkanı Erdoğan, G-20 Liderler Zirvesi oturumlarına katıldı",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-12-3oturum.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, Hindistan Başbakanı Modi ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-14-hindistan.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, İngiltere Başbakanı May ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-16-ingiltere.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, ABD Başkanı Trump ile görüştü",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-18-abd.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, Endonezya Cumhurbaşkanı Widodo ile görüştü",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-15-endonezya.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, Rusya Devlet Başkanı Putin ile görüştü",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-13-rusya.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, Almanya Başbakanı Merkel ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-17-almanya.mp4,26.06.2019
"Emine Erdoğan, Osaka’da “Okyanuslar: Hayatımızın Değerli Kaynakları” sempozyumuna katıldı",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-21-ee-oturum.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, Birleşmiş Milletler Genel Sekreteri Guterres ile görüştü",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-22-bm.mp4,26.06.2019
"“G-20 platformu, küresel meselelerin çözümünde daha etkin ve güçlü bir mecra olmalı”",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-20-bt.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, Dünya Bankası Başkanı Malpass'ı kabul etti",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-08-dunyabankasi.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, İspanya Başbakanı Sanchez ile bir araya geldi",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-09-ispanya.mp4,26.06.2019
"Emine Erdoğan, G-20 Liderler Zirvesi'nin resmî eş programına katıldı",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-07-ee-esler.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, Fransa Cumhurbaşkanı Macron ile görüştü",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-10-fransa.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, G-20 Liderler Zirvesi Kültürel Etkinlik Programı’na katıldı",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-11-kulturel.mp4,26.06.2019
Cumhurbaşkanı Erdoğan Japonya'da,https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-02-karsilama.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan'ın, Mukogawa Kadın Üniversitesinde yaptığı konuşma",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-03-universite.mp4,26.06.2019
"Cumhurbaşkanı Erdoğan, G-20 Liderler Zirvesi’ne katılmak üzere Japonya’ya hareketinden önce düzenlediği basın toplantısı",https://www.tccb.gov.tr/assets/video/2019C/2019-06-26-japonya-01-gidisaciklama.mp4,26.06.2019
AK Parti Grup Toplantısı (TBMM),https://www.tccb.gov.tr/assets/video/2019C/2019-06-25-akparti.mp4,25.06.2019
İş Adamları ile Buluşma,https://www.tccb.gov.tr/assets/video/2019C/2019-06-21-isadamlari.mp4,21.06.2019
"Cumhurbaşkanı Erdoğan, uluslararası basın kuruluşları temsilcileri ile toplantıda yaptığı konuşmada,",https://www.tccb.gov.tr/assets/video/2019C/2019-06-20-basin.mp4,20.06.2019
Bahçelievler Toplu Açılış Töreni,https://www.tccb.gov.tr/assets/video/2019C/2019-06-20-bahcelievler.mp4,20.06.2019
"Emine Erdoğan, 2019 FİBA Kadınlar Avrupa Şampiyonası öncesinde A Millî Kadın Basketbol Takımı ile Huber Köşkü’nde akşam yemeğinde bir araya geldi",https://www.tccb.gov.tr/assets/video/2019C/2019-06-19-ee-basket.mp4,19.06.2019
Sancaktepe Toplu Açılış Töreni (Sancaktepe Belediye Binası Önü),https://www.tccb.gov.tr/assets/video/2019C/2019-06-19-sancaktepe.mp4,19.06.2019
"Emine Erdoğan, İstanbul Zeytinburnu Sosyal Tesisleri’nde AK Parti Kadın Kolları Teşkilatı’yla Geleneksel Vefa Buluşması’nda “Gönül Dostları” ile bir araya geldi.",https://www.tccb.gov.tr/assets/video/2019C/2019-06-19-ee-gonuldostlari.mp4,19.06.2019
İstanbul Biz Birlikte Türkiyeyiz Buluşması (Haliç Kongre Merkezi),https://www.tccb.gov.tr/assets/video/2019C/2019-06-19-birlikteturkiyeyiz.mp4,19.06.2019
Sultangazi Toplu Açılış Töreni,https://www.tccb.gov.tr/assets/video/2019C/2019-06-18-sultangazi.mp4,18.06.2019
"Cumhurbaşkanı Erdoğan, Mısır'ın seçilmiş ilk Cumhurbaşkanı Muhammed Mursi’nin gıyabi cenaze namazına katıldı",https://www.tccb.gov.tr/assets/video/2019C/2019-06-18-mursi.mp4,18.06.2019
Trabzon Yaşlıları Koruma Derneği Akşam Yemeği,https://www.tccb.gov.tr/assets/video/2019C/2019-06-18-yemek.mp4,18.06.2019
94 Ruhuyla Cihannüma ve Kadim Dostlar Buluşması,https://www.tccb.gov.tr/assets/video/2019C/2019-06-17-cihannuma.mp4,17.06.2019
İhracatın Şampiyonları Ödül Töreni ve Türkiye İhracatçılar Meclisi Olağan Genel Kurulu,https://www.tccb.gov.tr/assets/video/2019C/2019-06-16-tim.mp4,16.06.2019
"Cumhurbaşkanı Erdoğan, Tacikistan Cumhurbaşkanı Tacikistan Cumhurbaşkanı İmamali Rahman Tarafından Karşılandı",https://www.tccb.gov.tr/assets/video/2019C/2019-06-15-tacikistan-03-cb.mp4,15.06.2019
"“Bir terör örgütü eliyle diğerini yok etme politikalarının varacağı yer; daha fazla kan, işgal, zulüm ve gözyaşıdır”",https://www.tccb.gov.tr/assets/video/2019C/2019-06-15-tacikistan-04-zirve-konusma.mp4,15.06.2019
Emine Erdoğan: “Engelli bireylerin içlerindeki potansiyeli ortaya çıkarmalarına yardımcı olmak hepimizin görevidir”,https://www.tccb.gov.tr/assets/video/2019C/2019-06-15-tacikistan-01-ee-tika-acilis.mp4,15.06.2019
"Cumhurbaşkanı Erdoğan'ın, Tacikistan ziyareti öncesinde düzenlediği basın toplantısı",https://www.tccb.gov.tr/assets/video/2019C/2019-06-14-tacistan-01-basinaciklamasi.mp4,14.06.2019
Cumhurbaşkanı Erdoğan Duşanbe Uluslararası Havalimanı'nda.,https://www.tccb.gov.tr/assets/video/2019C/2019-06-14-tacikistan-karsilama.mp4,14.06.2019
"Cumhurbaşkanı Erdoğan, MHP Genel Başkanı Bahçeli’yi kabul etti",https://www.tccb.gov.tr/assets/video/2019C/2019-06-13-devletbahceli.mp4,13.06.2019
AK Parti Grup Toplantısı,https://www.tccb.gov.tr/assets/video/2019C/2019-06-12-akparti.mp4,12.06.2019
Sıfır Atık Mavi Projesi Tanıtım Toplantısı,https://www.tccb.gov.tr/assets/video/2019C/2019-06-10-ee-temizdeniz-konusma.mp4,10.06.2019
"Cuma namazını Üsküdar'daki Hz. Ali Cami'nde kılan Cumhurbaşkanı Erdoğan'ın, camiden ayrılırken gazetecilerin gündeme ilişkin sorularını cevapladı.",https://www.tccb.gov.tr/assets/video/2019C/2019-06-07-cuma.mp4,07.06.2019
Ramazan Bayramı Mesajı,https://www.tccb.gov.tr/assets/video/2019C/2019-06-03-bayram.mp4,03.06.2019
KKTC Başbakanı Ersin Tatar’ı Kabul (Vahdettin Köşkü),https://www.tccb.gov.tr/assets/video/2019C/2019-06-03-kktc.mp4,03.06.2019
Büyük Üsküdar İftarı,https://www.tccb.gov.tr/assets/video/2019C/2019-05-31-uskudar.mp4,31.05.2019
"“10 Bin Hatim, 100 Bin Dua” Konseptiyle Geleneksel Kadir Gecesi Programı (Esenler)",https://www.tccb.gov.tr/assets/video/2019C/2019-05-31-hatimdua.mp4,31.05.2019
MGK Toplantısı (Cumhurbaşkanlığı Külliyesi),https://www.tccb.gov.tr/assets/video/2019C/2019-05-30-mgk.mp4,30.05.2019
Yargı Reformu Stratejisi Programı (Beştepe Millet Kongre ve Kültür Merkezi),https://www.tccb.gov.tr/assets/video/2019C/2019-05-30-yargi.mp4,30.05.2019
Yargı Çalışanları ile İftar (Cumhurbaşkanlığı Külliyesi Sergi Salonu),https://www.tccb.gov.tr/assets/video/2019C/2019-05-30-yargiiftar.mp4,30.05.2019
