video_filename,url,title,length_seconds,publish_date,description,keywords,date,date_src,transcription_filename
video_52.mp4,https://www.youtube.com/watch?v=uTdJMHzoORg,Enerjitik Malzemeler Üretim Tesisi Açılış Etkinliği ve Ürün Lansmanı programı,1282,2021-04-29,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",29.04.2021,live_stream,transcription_52.txt
video_53.mp4,https://www.youtube.com/watch?v=mcW9F4yJ-O8,"Cumhurbaşkanımız Erdoğan, Çamlıca Kulesi Göndere Bayrak Çekme Töreni’nde konuştu",1444,2021-04-23,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",23.04.2021,live_stream,transcription_53.txt
video_54.mp4,https://www.youtube.com/watch?v=oxP_o9TeyVc,Türkiye-Arnavutluk Fier Dostluk Hastanesi Açılış Programı,373,2021-04-21,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",21.04.2021,live_stream,transcription_54.txt
video_55.mp4,https://www.youtube.com/watch?v=p31v4ewhBrY,"Cumhurbaşkanımız Erdoğan, Hasankeyf-2 Köprüsü Açılış Töreni'ne Canlı Bağlantı ile katıldı",794,2021-04-17,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",17.04.2021,live_stream,transcription_55.txt
video_56.mp4,https://www.youtube.com/watch?v=Penh-4reRPk,"Cumhurbaşkanımız Erdoğan, UID Kadın Kolları ve Gençlik Kolları MKYK Üyelerine hitap etti",2178,2021-04-11,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",11.04.2021,live_stream,transcription_56.txt
video_57.mp4,https://www.youtube.com/watch?v=KjN649DgQX8,"Cumhurbaşkanımız Erdoğan, 4. Etnospor Formu’na video mesaj gönderdi",168,2021-04-10,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",,,transcription_57.txt
video_58.mp4,https://www.youtube.com/watch?v=IXoyn1IWUbg,"Cumhurbaşkanımız Erdoğan, Beykoz Cam ve Billur Müzesi Açılış Töreni'nde konuştu",658,2021-04-09,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",09.04.2021,live_stream,transcription_58.txt
video_59.mp4,https://www.youtube.com/watch?v=Ywv4Y3ukO2I,"Cumhurbaşkanımız Erdoğan, D-8 Teşkilatı 10. Zirve Toplantısı'na canlı bağlandı",1123,2021-04-08,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",08.04.2021,live_stream,transcription_59.txt
video_60.mp4,https://www.youtube.com/watch?v=YXC7GZuQFv4,"Cumhurbaşkanımız Erdoğan, Türk Konseyi Devlet Başkanları Zirvesi’ne canlı bağlantı ile katıldı",710,2021-03-31,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",31.03.2021,live_stream,transcription_60.txt
video_61.mp4,https://www.youtube.com/watch?v=wkpOB695o88,"Cumhurbaşkanımız Erdoğan, 1. Su Şurası Lansmanı ve 363 Tesisin Toplu Açılış Merasiminde konuştu",1590,2021-03-29,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",29.03.2021,live_stream,transcription_61.txt
video_62.mp4,https://www.youtube.com/watch?v=2TAar6FbtE0,"Cumhurbaşkanımız Erdoğan, Devlet Övünç Madalyası Tevcih Töreni’nde konuştu",705,2021-03-18,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",18.03.2021,live_stream,transcription_62.txt
video_63.mp4,https://www.youtube.com/watch?v=DiDAAP696CA,"Cumhurbaşkanımız Erdoğan, Ford Otosan Gelecek Vizyon Toplantısı'nda konuştu",850,2021-03-16,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",16.03.2021,live_stream,transcription_63.txt
video_64.mp4,https://www.youtube.com/watch?v=fCsWLbXIsnA,"Cumhurbaşkanımız Erdoğan, 14 Mart Tıp Bayramı Programı’na canlı bağlantı ile katıldı",150,2021-03-14,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",14.03.2021,live_stream,transcription_64.txt
video_65.mp4,https://www.youtube.com/watch?v=AKh1rdxrO2w,"Cumhurbaşkanımız Erdoğan, İçişleri Bakanımız Soylu'nun annesinin cenaze törenine katıldı",95,2021-03-14,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",14.03.2021,live_stream,transcription_65.txt
video_66.mp4,https://www.youtube.com/watch?v=3qQF9oIC7Mg,"Cumhurbaşkanımız Erdoğan, Ekonomi Reformları Tanıtım Toplantısı'nda konuştu",4004,2021-03-12,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",,,transcription_66.txt
video_67.mp4,https://www.youtube.com/watch?v=iglyXL-HoWA,İstiklal Marşı’nın Kabulünün 100. Yılı ve Mehmet Akif Ersoy’u Anma Programı,1345,2021-03-11,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",11.03.2021,live_stream,transcription_67.txt
video_68.mp4,https://www.youtube.com/watch?v=2rejUCxN-hs,Akkuyu Nükleer Güç Santrali’nin Üçüncü Ünitesinin Temel Atma Töreni... #NükleerEnerjiYükseliyor,940,2021-03-10,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",10.03.2021,live_stream,transcription_68.txt
video_69.mp4,https://www.youtube.com/watch?v=C_gabu43oI8,"Cumhurbaşkanımız Erdoğan, 100. Yılında İstiklal Marşı Sergisi Açılış Programı'nda konuştu",770,2021-03-10,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",10.03.2021,live_stream,transcription_69.txt
video_70.mp4,https://www.youtube.com/watch?v=-lmkr9I2XwM,"Cumhurbaşkanımız Erdoğan, Mavi Vatan 2021 Taktik Tatbikatına Canlı Bağlantı ile katıldı",670,2021-03-06,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",06.03.2021,live_stream,transcription_70.txt
video_71.mp4,https://www.youtube.com/watch?v=9Pl6i-4FpA8,"Cumhurbaşkanımız Erdoğan, Ekonomik İşbirliği Teşkilatı 14. Liderler Zirvesi’nde konuştu",630,2021-03-04,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",04.03.2021,live_stream,transcription_71.txt
video_72.mp4,https://www.youtube.com/watch?v=zT7NAfV6Jb0,"Cumhurbaşkanımız Erdoğan, İnsan Hakları Eylem Planı Tanıtım Toplantısı'nda konuştu",4075,2021-03-02,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",02.03.2021,live_stream,transcription_72.txt
video_73.mp4,https://www.youtube.com/watch?v=8ft9bDaUPeI,"Cumhurbaşkanımız Erdoğan, Kızılcahamam - Çerkeş Tüneli Açılış Törenine canlı bağlantı ile katıldı",980,2021-02-27,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",27.02.2021,live_stream,transcription_73.txt
video_74.mp4,https://www.youtube.com/watch?v=FC3vYVobEKo,"Cumhurbaşkanımız Erdoğan, Atlas 1948 – İstanbul Sinema Müzesi Açılış Programı'nda konuştu",725,2021-02-26,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",26.02.2021,live_stream,transcription_74.txt
video_75.mp4,https://www.youtube.com/watch?v=I7JwJWEnmXQ,"Cumhurbaşkanımız Erdoğan, Ankara Valiliği Eğitim Tesisleri Toplu Açılış Töreni'nde konuştu",2265,2021-02-23,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",23.02.2021,live_stream,transcription_75.txt
video_76.mp4,https://www.youtube.com/watch?v=GxPAIbrRaMo,Dokuz Eylül Üniversitesi Uluslararası Konferansı Göç: Önümüzdeki Yirmi Yılın Projeksiyonu ve Ötesi,2180,2021-02-22,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",22.02.2021,live_stream,transcription_76.txt
video_77.mp4,https://www.youtube.com/watch?v=8YY6cHXqQ2k,"Cumhurbaşkanımız Erdoğan, Deprem Konutları Temel Atma ve Göztepe Stadı Açılış Töreni'nde konuştu",1850,2021-02-22,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",22.02.2021,live_stream,transcription_77.txt
video_78.mp4,https://www.youtube.com/watch?v=lWm96YpHeq0,"Cumhurbaşkanımız Erdoğan, Adana Stadyumu'nun açılış töreninde konuştu",740,2021-02-19,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",19.02.2021,live_stream,transcription_78.txt
video_79.mp4,https://www.youtube.com/watch?v=hDk1F39TVps,"Cumhurbaşkanımız Erdoğan, Milli Sporcu Bursu Tanıtım Toplantısı’nda konuştu",820,2021-02-18,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",18.02.2021,live_stream,transcription_79.txt
video_80.mp4,https://www.youtube.com/watch?v=n5MLrcveqP8,"Cumhurbaşkanımız Erdoğan, “Bizim Yunus” Yılı Açılış Töreni’nde konuştu",1230,2021-02-16,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",16.02.2021,live_stream,transcription_80.txt
video_81.mp4,https://www.youtube.com/watch?v=nEZ3q5MzKGw,İstanbul Büyükşehir Belediyesi eski Başkanımız Kadir Topbaş’ın cenaze töreni,265,2021-02-14,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",14.02.2021,live_stream,transcription_81.txt
video_82.mp4,https://www.youtube.com/watch?v=joDvgUsfj-Y,RTEÜ Mühendislik ve Mimarlık Fakültesi Ek Binası ile Çayeli Eğitim Fakültesi Ek Binası Açılışı,1290,2021-02-12,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",12.02.2021,live_stream,transcription_82.txt
video_83.mp4,https://www.youtube.com/watch?v=zBX3XbpbF2E,"Cumhurbaşkanımız Erdoğan, açıklamalarda bulundu",130,2021-02-12,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",12.02.2021,live_stream,transcription_83.txt
video_84.mp4,https://www.youtube.com/watch?v=tXgFRTef1pM,"Cumhurbaşkanımız Erdoğan, Milli Uzay Programı Tanıtım Toplantısı’nda konuşuyor...",2505,2021-02-09,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",09.02.2021,live_stream,transcription_84.txt
video_85.mp4,https://www.youtube.com/watch?v=lXamWg9yx2A,"Cumhurbaşkanımız Erdoğan, Tohma Köprüsü Açılışına Canlı Bağlantı ile katıldı",695,2021-02-06,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",06.02.2021,live_stream,transcription_85.txt
video_86.mp4,https://www.youtube.com/watch?v=_3aE2CL5IY4,"Cumhurbaşkanımız Erdoğan, YÖK Anadolu Projesi Tanıtım Toplantısı'nda konuştu",1200,2021-02-04,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",04.02.2021,live_stream,transcription_86.txt
video_87.mp4,https://www.youtube.com/watch?v=Rd-hCffMwjo,"Cumhurbaşkanımız Erdoğan, Trafik Güvenliği Eylem Planı Programı'nda konuştu",1010,2021-02-02,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",02.02.2021,live_stream,transcription_87.txt
video_88.mp4,https://www.youtube.com/watch?v=JNT5dIvuUCE,"Cumhurbaşkanımız Erdoğan, açıklamalarda bulunuyor....",1655,2021-01-28,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",28.01.2021,live_stream,transcription_88.txt
video_89.mp4,https://www.youtube.com/watch?v=N1e0XfVoY48,"Cumhurbaşkanımız Erdoğan, Sosyal Atama Töreni'nde konuştu",675,2021-01-26,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",26.01.2021,live_stream,transcription_89.txt
video_90.mp4,https://www.youtube.com/watch?v=qNkReJSFzyw,İpek Yolu Uluslararası Çocuk ve Gençlik Çalışmaları Merkezi Açılışı,332,2021-01-25,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",,,transcription_90.txt
video_91.mp4,https://www.youtube.com/watch?v=X-cl9dD0jgs,Elazığ Depremi'ni Anma ve Deprem Konutları Anahtar Teslim Töreni,3305,2021-01-25,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",25.01.2021,live_stream,transcription_91.txt
video_92.mp4,https://www.youtube.com/watch?v=MQBcAbBYTZ4,"Cumhurbaşkanımız Erdoğan, Diyarbakır'daki baraj açılışları ve dolgu tamamlama töreninde konuştu",1105,2021-01-23,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",23.01.2021,live_stream,transcription_92.txt
video_93.mp4,https://www.youtube.com/watch?v=dnJxOt17PTw,"Cumhurbaşkanımız Erdoğan, İstanbul Fırkateyni'nin Denize İniş Töreni'nde konuştu",4860,2021-01-23,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",23.01.2021,live_stream,
video_94.mp4,https://www.youtube.com/watch?v=H6-LiegxvR0,"Cumhurbaşkanımız Erdoğan, Kültür ve Turizm Bakanlığı 2019 – 2020 Özel Ödülleri Töreni’nde konuştu",1415,2021-01-20,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",20.01.2021,live_stream,transcription_94.txt
video_95.mp4,https://www.youtube.com/watch?v=o_oUz_ZTLIM,Manisa Enerji ve Tabii Kaynaklar Projeleri Toplu Açılış Töreni #ManisanınEnerjisiYükseliyor,920,2021-01-16,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",16.01.2021,live_stream,transcription_95.txt
video_96.mp4,https://www.youtube.com/watch?v=j2j8jc1Hd4o,"Cumhurbaşkanımız Erdoğan, DEİK Yönetim Kurulu Üyelerine hitap etti",1775,2021-01-15,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",15.01.2021,live_stream,transcription_96.txt
video_97.mp4,https://www.youtube.com/watch?v=pIfOfrzKTjM,Radyo Televizyon Gazetecileri Derneği 2019 Yılı Medya Oscar Ödülleri Töreni,1185,2021-01-13,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",13.01.2021,live_stream,transcription_97.txt
video_98.mp4,https://www.youtube.com/watch?v=F5UkKQ51Q_o,"Cumhurbaşkanımız Erdoğan, Avrupa Birliği Ülkeleri Büyükelçileri ile Toplantı'da konuştu",1770,2021-01-12,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",12.01.2021,live_stream,transcription_98.txt
video_99.mp4,https://www.youtube.com/watch?v=Fm9-tRx43Ng,"Cumhurbaşkanımız Erdoğan, Ankara Geleneksel Sporlar Tesisi Açılışı'nda konuştu",735,2021-01-12,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",12.01.2021,live_stream,transcription_99.txt
video_100.mp4,https://www.youtube.com/watch?v=jPuEE5sZUt0,Diyarbakır-Ergani-Elazığ Yolu Devegeçidi Köprüsü ve Bağlantı Yolları Açılış Töreni’ne Canlı Bağlantı,595,2021-01-09,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",09.01.2021,live_stream,transcription_100.txt
video_101.mp4,https://www.youtube.com/watch?v=jaqAQEmWPLA,"Cumhurbaşkanımız Erdoğan, Uydu Teknolojileri Haftası özel oturumuna canlı bağlantıyla katıldı",874,2021-01-08,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",,,transcription_101.txt
video_102.mp4,https://www.youtube.com/watch?v=KBYzmxTMWXU,"Cumhurbaşkanımız Erdoğan, Kömürhan Köprüsü ve Tünelleri Açılış Törenine Canlı Bağlantı ile katıldı",970,2021-01-02,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",02.01.2021,live_stream,transcription_102.txt
video_103.mp4,https://www.youtube.com/watch?v=B44AypvfcSQ,"Cumhurbaşkanımız Erdoğan, Cumhurbaşkanlığı Kültür ve Sanat Büyük Ödülleri Töreni’nde konuştu",1690,2020-12-30,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",30.12.2020,live_stream,transcription_103.txt
video_104.mp4,https://www.youtube.com/watch?v=1tWsa_PLN2g,"Cumhurbaşkanımız Erdoğan, Yerli Lityum Üretim Tesisi Açılış Töreni’ne canlı bağlantıyla katıldı",840,2020-12-26,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",26.12.2020,live_stream,transcription_104.txt
video_105.mp4,https://www.youtube.com/watch?v=WzREDkEcSvw,"Cumhurbaşkanımız Erdoğan, Ankara Gölbaşı Şehir Geçişi Açılışı’na canlı bağlantıyla katıldı",830,2020-12-26,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",26.12.2020,live_stream,transcription_105.txt
video_106.mp4,https://www.youtube.com/watch?v=FHoBSRl5x2o,"Tunceli Müzesi, Konya Akşehir Taş Eserler Müzesi ve Bursa Türk-İslam Müzesi Açılış Töreni",450,2020-12-24,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",24.12.2020,live_stream,transcription_106.txt
video_107.mp4,https://www.youtube.com/watch?v=HB1_NRboyT4,TOKİ tarafından Arnavutluk’ta Yapılacak Olan 522 Konutun Temel Atma Töreni’ne canlı bağlantı,270,2020-12-23,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",23.12.2020,live_stream,transcription_107.txt
video_108.mp4,https://www.youtube.com/watch?v=L9MzzpKs73E,Kağıthane Meydanı'nın Açılışı,685,2020-12-18,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",18.12.2020,live_stream,transcription_108.txt
video_109.mp4,https://www.youtube.com/watch?v=ftAOcIeKlBM,"Cumhurbaşkanımız Erdoğan, Ankara-Niğde Otoyolu 2. Kesim Açılış Töreni’ne canlı bağlantıyla katıldı",945,2020-12-16,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",16.12.2020,live_stream,transcription_109.txt
video_110.mp4,https://www.youtube.com/watch?v=EKEDkZ_Eq0A,Gaziantep Düzbağ İçme Suyu İsale Hattı ve Doğanpınar Barajı Açılış Töreni’ne Canlı Bağlantı,1115,2020-12-12 00:00:00,,"['Adalet ve kalkınma partisi', 'akp', 'ak parti', 'ak party', 'reklam', '31 mart 2019', 'çevre', 'seçim', 'seçim kampanyası', 'recep tayyip Erdoğan', 'çevreye duyarlı kampanya', 'çevreci kampanya']",12.12.2020,live_stream,transcription_110.txt
